Source,Target,Weight
13442,12763,0.36301732063293457
20483,5904,0.3630027770996094
17844,13086,0.3629947900772095
6878,1101,0.3629918098449707
4855,17675,0.36299145221710205
3985,15642,0.36298543214797974
4034,7437,0.36298394203186035
14693,5533,0.36298108100891113
8587,5533,0.36297667026519775
13660,9115,0.36296963691711426
5336,7634,0.36296164989471436
5730,1756,0.3629533648490906
5671,18730,0.3629497289657593
11908,16916,0.36294257640838623
14519,4028,0.36293745040893555
623,17138,0.36293524503707886
18503,17785,0.36293041706085205
4034,13551,0.3629276156425476
20367,6334,0.3629183769226074
454,9030,0.3629123568534851
7002,13827,0.3628942370414734
1073,8959,0.3628840446472168
20052,14859,0.36287248134613037
739,7527,0.36287039518356323
18448,18502,0.3628641963005066
12191,13627,0.3628522753715515
11601,7708,0.3628447651863098
15353,1311,0.3628436326980591
10730,2827,0.3628408908843994
12318,16065,0.36283838748931885
15878,15370,0.36282777786254883
10762,14369,0.3628270626068115
17509,1471,0.3628162145614624
16096,13226,0.36281436681747437
21170,9583,0.3628084659576416
13533,11308,0.3627966642379761
14583,17677,0.36279618740081787
4635,21231,0.3627939820289612
9801,19472,0.3627701997756958
16352,10319,0.36276912689208984
10630,7410,0.36276793479919434
16314,1801,0.36276257038116455
12191,20997,0.3627578616142273
14814,1535,0.362743616104126
14082,10751,0.36273181438446045
18854,527,0.36271870136260986
20483,17271,0.3627074956893921
20990,12237,0.36270344257354736
3343,14691,0.3626827001571655
20519,17539,0.3626817464828491
20297,8245,0.3626798391342163
7521,1566,0.36267757415771484
19328,5367,0.3626708984375
11544,17481,0.3626704216003418
4267,10545,0.3626578450202942
14120,1138,0.3626537322998047
16695,4097,0.3626260757446289
11335,2753,0.36262261867523193
6652,7678,0.3626134395599365
17119,5727,0.3626035451889038
17044,19971,0.3626024127006531
14251,12568,0.3625946044921875
18963,1291,0.362593412399292
2489,6650,0.36258935928344727
12300,14695,0.36258500814437866
9514,4088,0.3625824451446533
21047,21224,0.36257994174957275
11424,6894,0.3625725507736206
20613,15382,0.36257195472717285
19419,5977,0.36257070302963257
18598,14235,0.3625667095184326
20367,19436,0.3625640273094177
10651,14544,0.36255985498428345
19358,11693,0.36255645751953125
5922,17506,0.36254405975341797
14187,11114,0.3625410795211792
4030,2635,0.36253058910369873
11595,13309,0.36252689361572266
14567,21020,0.3625262975692749
20566,3201,0.36251354217529297
7890,20129,0.3625069856643677
769,6225,0.36249732971191406
1204,18753,0.36249470710754395
21267,5886,0.36248016357421875
13946,11973,0.362479567527771
11395,7332,0.36247479915618896
1606,21275,0.36247432231903076
20810,5491,0.3624708652496338
16352,10229,0.3624640703201294
20841,20791,0.3624584674835205
3978,18869,0.36245477199554443
3089,3323,0.36244338750839233
14345,15988,0.3624418377876282
3038,11232,0.36244165897369385
6198,8643,0.36243319511413574
17617,372,0.3624306917190552
4817,3978,0.3624303340911865
10663,13163,0.36242759227752686
19106,9420,0.3624266982078552
19877,10799,0.3624151945114136
7015,20440,0.3624151945114136
2292,3200,0.3624088168144226
5991,18429,0.36239153146743774
20631,21244,0.3623881936073303
8312,2751,0.3623849153518677
15684,20269,0.3623732328414917
1840,10799,0.36235350370407104
15373,4275,0.36233723163604736
8643,17271,0.3623243570327759
475,907,0.3623228669166565
12577,7571,0.3623162508010864
14203,12724,0.36231112480163574
17984,4491,0.3623061776161194
5173,15637,0.36230289936065674
7643,18088,0.3622971773147583
12612,20394,0.36229103803634644
18954,3033,0.3622889518737793
5556,7827,0.36227238178253174
12105,8837,0.36226511001586914
10478,19602,0.36224478483200073
275,674,0.3622351884841919
12876,16661,0.3622336983680725
3485,6914,0.36222732067108154
19971,14372,0.36222410202026367
14599,12738,0.3622232675552368
10172,4094,0.36221814155578613
2941,6928,0.3622153401374817
5085,19596,0.36221379041671753
11003,9136,0.36221152544021606
10292,15072,0.3622030019760132
15762,11908,0.36219215393066406
6423,13750,0.3621869683265686
12390,8013,0.362177312374115
13627,12210,0.36216211318969727
7459,16314,0.3621533513069153
14563,16493,0.3621469736099243
6846,3992,0.36212456226348877
1651,3612,0.3621237277984619
18939,12108,0.36212342977523804
17539,247,0.3621119260787964
5628,19225,0.36211180686950684
10402,10379,0.362109899520874
12207,17469,0.36209917068481445
5977,18869,0.362093985080719
17603,10172,0.362090528011322
1146,18760,0.36208391189575195
16812,7833,0.36207109689712524
2946,12733,0.3620603084564209
15862,12261,0.3620554208755493
2559,6257,0.36205220222473145
2717,12738,0.36204153299331665
11299,11861,0.36203646659851074
12149,14581,0.3620331287384033
9045,21180,0.362015962600708
15353,20788,0.3620070815086365
1911,14250,0.361997127532959
17253,15916,0.3619922399520874
18549,14749,0.3619912266731262
5387,7645,0.3619910478591919
1311,14577,0.3619852662086487
4302,11018,0.3619846701622009
5533,12454,0.3619835376739502
3610,7427,0.361983060836792
9008,8868,0.36197763681411743
19941,6962,0.3619741201400757
17539,16550,0.3619709014892578
8584,7903,0.36196935176849365
17403,6706,0.3619617223739624
18500,21328,0.36194145679473877
8592,12352,0.36192113161087036
14693,1002,0.36191326379776
10179,2175,0.36190903186798096
5977,16324,0.36188381910324097
12495,14283,0.3618713617324829
69,4264,0.36186158657073975
17467,11151,0.36184823513031006
14693,9073,0.3618432879447937
11570,18745,0.36183178424835205
9591,13008,0.3618292808532715
19062,21031,0.36182594299316406
13111,16319,0.36180800199508667
14616,5714,0.3617951273918152
7654,11092,0.36179423332214355
4917,8509,0.3617922067642212
13966,19226,0.3617914915084839
20924,527,0.36178356409072876
15076,800,0.3617827892303467
7833,16839,0.36178267002105713
1031,19599,0.3617825508117676
7430,18128,0.3617795705795288
10340,5085,0.36177605390548706
16951,1579,0.36177319288253784
11778,18483,0.36176598072052
8974,18954,0.36176514625549316
1567,20554,0.36176496744155884
19916,12625,0.36175286769866943
11542,7607,0.36174654960632324
17643,14693,0.3617399334907532
9597,781,0.3617374897003174
16077,5120,0.3617359399795532
16558,1437,0.36173462867736816
16973,5164,0.3617337942123413
21382,19256,0.3617258071899414
9715,16931,0.3617199659347534
7430,7243,0.36170244216918945
5618,2188,0.3617016077041626
9538,19047,0.36169683933258057
18253,13440,0.36169469356536865
3690,20362,0.36168837547302246
10194,15630,0.361680269241333
21286,14693,0.3616686463356018
107,9487,0.3616628646850586
17709,639,0.3616619110107422
20298,674,0.3616521954536438
7143,7149,0.36164867877960205
18560,3978,0.36164140701293945
13988,14955,0.3616359233856201
14541,11331,0.36162829399108887
10799,17984,0.3616257905960083
10229,20298,0.36162400245666504
7164,17967,0.3616119623184204
20235,21224,0.36160939931869507
10799,9344,0.3616052269935608
17270,19537,0.36160194873809814
7846,17680,0.3615996837615967
4068,2962,0.3615950345993042
258,11064,0.36158931255340576
15784,19424,0.3615826964378357
14991,12733,0.36157548427581787
6465,7104,0.36156922578811646
3777,9612,0.3615681529045105
14800,680,0.36153721809387207
11622,1072,0.36153578758239746
5059,9305,0.3615339398384094
4449,15239,0.36152446269989014
182,1355,0.3615211844444275
16332,18372,0.36152076721191406
6877,6672,0.3615148067474365
7689,17526,0.36150622367858887
12154,2988,0.36150234937667847
16421,11820,0.3615000247955322
8367,14800,0.3614993691444397
14363,10523,0.36149388551712036
16177,9451,0.36148983240127563
835,10441,0.3614755868911743
3508,17994,0.36146676540374756
19282,7171,0.36145853996276855
15574,18784,0.36141031980514526
11908,2853,0.36140817403793335
3717,8674,0.36139631271362305
13513,18464,0.36139100790023804
13820,19056,0.36138486862182617
4757,14369,0.36138415336608887
5977,15795,0.3613792061805725
2811,827,0.3613642454147339
9727,261,0.3613605499267578
19312,18319,0.36135584115982056
7430,13799,0.36134815216064453
14649,15472,0.3613448739051819
6297,17,0.3613414764404297
4244,362,0.361339807510376
12066,2710,0.3613314628601074
6297,1442,0.36132967472076416
7732,14369,0.361325204372406
8592,12542,0.36132383346557617
21224,17677,0.3613232374191284
1840,2422,0.3613206148147583
5977,15796,0.36130422353744507
14527,3924,0.36129987239837646
17189,8587,0.36129695177078247
6253,17189,0.3612964153289795
4370,9344,0.3612949848175049
15478,4657,0.36128848791122437
10101,1329,0.36127734184265137
17248,8421,0.36127591133117676
18336,17061,0.36125826835632324
161,18945,0.3612574338912964
2695,18106,0.3612455129623413
1938,6608,0.36124128103256226
4602,18832,0.36123359203338623
5380,13076,0.3612111806869507
18489,5988,0.36120933294296265
9796,6590,0.36118805408477783
4034,12069,0.36118370294570923
2455,10195,0.36118125915527344
6418,21224,0.3611680865287781
13627,6816,0.36116576194763184
8396,2362,0.3611575961112976
20840,7913,0.3611549139022827
16713,14413,0.3611525297164917
8576,6055,0.36114585399627686
11501,2916,0.3611435890197754
12074,4757,0.3611403703689575
5367,1981,0.36113953590393066
21070,5291,0.36113232374191284
527,14203,0.3611125946044922
10338,2406,0.361106812953949
6741,712,0.3611002564430237
13674,11336,0.3610979914665222
9315,17748,0.3610951900482178
5367,14369,0.36108291149139404
21067,11533,0.36108148097991943
161,14128,0.36108100414276123
16421,8305,0.3610801696777344
20044,15472,0.36106836795806885
12940,8651,0.3610668182373047
3978,8387,0.3610633611679077
19981,6976,0.36104440689086914
6567,11704,0.36103713512420654
749,16753,0.36102545261383057
20298,15515,0.3609893321990967
6266,19999,0.36097848415374756
623,18403,0.3609752655029297
2408,8500,0.3609747886657715
17667,5085,0.3609684705734253
12175,3925,0.3609670400619507
8917,5681,0.36096668243408203
3880,8824,0.3609621524810791
11972,18109,0.3609471917152405
7318,4538,0.3609452247619629
19237,18040,0.3609386682510376
8177,7696,0.3609367609024048
11185,19630,0.36093413829803467
15391,6884,0.360933780670166
3189,15439,0.3609166145324707
12763,19472,0.36091363430023193
8669,7171,0.3608936071395874
13229,13617,0.360892653465271
20176,19221,0.36088311672210693
16870,14025,0.360882043838501
7054,15785,0.36086785793304443
18194,4798,0.3608520030975342
4449,7002,0.3608517646789551
11335,13466,0.36084067821502686
16895,1739,0.3608347177505493
3978,5788,0.3608304262161255
14477,18010,0.36082923412323
1,1479,0.36082351207733154
18128,16280,0.3608112931251526
13386,8777,0.36079084873199463
8671,8459,0.36078929901123047
17785,11693,0.36078542470932007
16104,9210,0.3607853055000305
16668,20227,0.3607809543609619
14084,8852,0.36078011989593506
15795,13627,0.36077702045440674
4068,5842,0.36076754331588745
17617,5977,0.3607635498046875
19108,9801,0.36075496673583984
4594,6830,0.3607460856437683
8189,7410,0.3607327938079834
10892,13149,0.36073243618011475
19166,16332,0.3607267141342163
17936,15862,0.36072540283203125
7939,20483,0.3607235550880432
7048,20405,0.36071449518203735
6481,12300,0.36071300506591797
14110,6955,0.3607121706008911
10375,12455,0.3606959581375122
21018,19668,0.3606945276260376
8650,10207,0.3606885075569153
17958,17967,0.3606860637664795
12692,15922,0.36068427562713623
21441,1224,0.3606841564178467
12031,6555,0.3606804609298706
4596,8169,0.3606795072555542
15787,7910,0.36067938804626465
680,6894,0.3606727719306946
2465,20386,0.36066246032714844
1505,12558,0.36065948009490967
21190,8569,0.3606538772583008
4449,2292,0.36065196990966797
16866,16963,0.3606465458869934
8210,17832,0.36063891649246216
17059,1329,0.36062371730804443
4034,1840,0.36062049865722656
16873,14695,0.3606032133102417
12763,9614,0.3605997562408447
10523,5217,0.3605910539627075
17242,7521,0.36059027910232544
15909,16337,0.3605848550796509
4757,7427,0.36057770252227783
12495,3270,0.3605666160583496
21464,2422,0.3605545163154602
12368,16362,0.36054837703704834
12929,20607,0.36054134368896484
11908,17617,0.360540509223938
602,3315,0.3605320453643799
16743,15138,0.3605297803878784
12393,6224,0.36051666736602783
17994,4295,0.3605079650878906
10572,20289,0.3605067729949951
1483,21414,0.3605015277862549
17667,2422,0.36049407720565796
5085,7540,0.36046820878982544
17189,1998,0.36046791076660156
1702,20717,0.36046236753463745
10544,3978,0.3604496717453003
20239,13210,0.3604482412338257
15554,3978,0.3604452610015869
9921,20632,0.36044275760650635
14506,13589,0.3604333996772766
4264,1324,0.36042463779449463
17677,19062,0.36042320728302
3829,18753,0.36041563749313354
17285,17304,0.36041462421417236
16314,13590,0.3603963851928711
493,8427,0.36037909984588623
9819,5085,0.36037731170654297
6117,8036,0.3603668212890625
9146,6695,0.360365629196167
20269,12350,0.36036407947540283
17270,13891,0.3603581190109253
5202,5674,0.3603542447090149
15862,17994,0.3603508472442627
12643,377,0.36035001277923584
15564,14751,0.3603484630584717
17224,14624,0.36034828424453735
4399,2355,0.36034584045410156
12768,5424,0.36033719778060913
2362,19046,0.3603323698043823
19800,590,0.360331654548645
6484,15521,0.36032623052597046
7175,19218,0.3603219985961914
12933,12855,0.3603212833404541
18351,674,0.36032116413116455
2710,14585,0.3603203296661377
6612,2835,0.36031675338745117
7963,6763,0.36031389236450195
18573,5947,0.36030304431915283
13643,17832,0.3602927327156067
21374,151,0.36028701066970825
1107,17994,0.3602725863456726
6850,17501,0.36027228832244873
12204,623,0.3602714538574219
17785,20435,0.36026477813720703
4757,12029,0.3602592945098877
12491,8002,0.3602539896965027
4842,3182,0.3602524995803833
12763,3803,0.36025017499923706
17078,6504,0.3602369427680969
9691,6740,0.3602343201637268
12489,8993,0.36022305488586426
5841,9811,0.3602220416069031
527,20298,0.36022138595581055
21224,19583,0.36022043228149414
14693,15358,0.36022019386291504
17967,14859,0.3602086901664734
1555,9614,0.3602045774459839
4134,4021,0.3601980209350586
17720,17800,0.3601852059364319
530,3723,0.36018478870391846
2850,5240,0.36018407344818115
9656,5841,0.3601786494255066
103,4682,0.3601773977279663
1340,7068,0.36017167568206787
13210,7607,0.3601703643798828
7310,10684,0.3601623773574829
16749,9929,0.36013782024383545
3809,4484,0.3601360321044922
20710,15796,0.36013174057006836
11539,6126,0.36012911796569824
4653,548,0.360124409198761
4653,15916,0.36012017726898193
2969,21465,0.3601047992706299
6159,8392,0.3601023554801941
14450,15913,0.3600919246673584
20570,20440,0.36009061336517334
701,4288,0.36008572578430176
19819,2488,0.36008238792419434
14345,18560,0.36007511615753174
9801,19276,0.3600713014602661
4567,3011,0.36005425453186035
12688,4538,0.3600538969039917
21223,3718,0.3600497841835022
17539,8387,0.3600473403930664
10630,6371,0.36003994941711426
18245,12491,0.36003178358078003
15711,17271,0.36002326011657715
15830,13627,0.360021710395813
5008,14693,0.3600166440010071
20622,2969,0.360007643699646
6096,1710,0.3600069284439087
2853,9691,0.3599923849105835
17521,20910,0.35999011993408203
20289,1200,0.35998499393463135
18429,1961,0.35998404026031494
7817,3087,0.3599831461906433
18362,15753,0.3599787950515747
8295,9305,0.35997283458709717
14708,13532,0.3599066138267517
3033,9291,0.35990071296691895
9912,3477,0.3599000573158264
6855,14278,0.35989171266555786
19179,17539,0.35989075899124146
16352,16495,0.35988765954971313
20802,21429,0.3598841428756714
12162,205,0.3598751425743103
10319,3508,0.35986900329589844
12364,2008,0.3598688840866089
362,10229,0.35986703634262085
3488,14925,0.35986554622650146
3834,19067,0.35986268520355225
12074,161,0.3598613142967224
1338,9485,0.3598547577857971
2768,9392,0.3598346710205078
16746,14763,0.3598231077194214
11425,200,0.35980480909347534
12577,18825,0.3597989082336426
16764,14536,0.35978978872299194
18044,16583,0.35978925228118896
21224,17964,0.3597797155380249
3201,18117,0.3597763776779175
8367,13162,0.35977596044540405
6371,12447,0.3597722053527832
13861,19589,0.3597710132598877
18797,14450,0.3597681522369385
5085,1200,0.3597679138183594
14345,11808,0.3597673773765564
19424,18537,0.3597613573074341
12352,20841,0.35975587368011475
11074,15740,0.3597310781478882
2037,6937,0.35971248149871826
21396,13535,0.35970914363861084
13331,11219,0.35970813035964966
18055,2962,0.3596881628036499
725,11416,0.35968291759490967
142,10236,0.3596777319908142
6573,14583,0.3596755266189575
15254,1756,0.35967516899108887
2073,2185,0.35967421531677246
3508,12724,0.35967302322387695
835,4803,0.3596659302711487
6076,16981,0.35966360569000244
275,12688,0.3596627712249756
2271,11180,0.35966140031814575
17271,14492,0.35966044664382935
5677,16973,0.3596581816673279
12410,20289,0.35965704917907715
623,18945,0.35963696241378784
8354,12891,0.3596348762512207
16332,17460,0.35962802171707153
18573,14714,0.3596237301826477
15657,17271,0.3596154451370239
7486,3333,0.359605610370636
9238,18102,0.3595992922782898
5488,5472,0.3595946431159973
538,11817,0.3595924973487854
20367,17720,0.3595883846282959
20367,20710,0.3595696687698364
10336,6803,0.35954809188842773
13050,6612,0.3595336079597473
3573,3563,0.359529972076416
20328,9311,0.35951608419418335
14599,1173,0.3595120310783386
3391,4230,0.35950833559036255
17058,19177,0.35949593782424927
19902,17720,0.3594958782196045
21224,16542,0.3594779968261719
19658,10799,0.359470009803772
6706,21465,0.35946810245513916
19847,16332,0.35946160554885864
9987,14203,0.35945868492126465
5667,15162,0.3594420552253723
10799,18128,0.3594409227371216
5977,11292,0.35943567752838135
17474,8927,0.3594338893890381
1658,7884,0.35943174362182617
323,18088,0.35942399501800537
2457,18770,0.35941994190216064
11313,15849,0.3593992590904236
12763,2912,0.35939139127731323
7845,6749,0.35938000679016113
6763,13391,0.3593754172325134
20693,6232,0.3593745827674866
19358,10799,0.35937362909317017
5008,19583,0.3593518137931824
15353,13551,0.3593329191207886
8189,11331,0.35931336879730225
11251,13994,0.35929709672927856
7884,15669,0.359289288520813
9880,21224,0.35928845405578613
7653,13820,0.3592808246612549
12658,18683,0.3592734932899475
823,4123,0.35926151275634766
14345,15531,0.3592567443847656
14166,13627,0.3592492938041687
7318,12763,0.3592425584793091
18831,17826,0.3592334985733032
16390,20953,0.3592330813407898
12503,20658,0.35922759771347046
6908,11764,0.3592243194580078
17785,20066,0.3592187166213989
5374,11339,0.3592182397842407
4257,17271,0.35920965671539307
11265,13162,0.3592020273208618
20631,13542,0.3592020273208618
1322,1298,0.35918480157852173
13226,15762,0.3591839075088501
16384,608,0.35917413234710693
9706,3874,0.3591655492782593
20489,10963,0.35915642976760864
20448,9414,0.35915422439575195
21347,19188,0.35915350914001465
2989,11611,0.359142541885376
1861,4498,0.35913360118865967
3690,4276,0.3591212034225464
1140,20085,0.359119176864624
4068,10236,0.3591160178184509
20367,17617,0.3591099977493286
16597,13627,0.35910844802856445
8306,160,0.359102725982666
13210,17748,0.3591001629829407
8985,13542,0.3591000437736511
9990,6127,0.3590986728668213
11542,16245,0.3590970039367676
6456,13882,0.3590813875198364
16332,16741,0.3590790033340454
516,1961,0.35906219482421875
10898,9998,0.3590507507324219
19223,15669,0.35904890298843384
18422,8592,0.3590354919433594
3971,16913,0.3590284585952759
18046,17507,0.3590277433395386
5886,15975,0.3590201735496521
20516,16675,0.3590109944343567
14577,3996,0.3590105175971985
7777,18888,0.3590092658996582
3306,9174,0.3589954972267151
1214,1940,0.35898447036743164
4628,8121,0.3589799404144287
16973,15795,0.3589789867401123
17271,20066,0.35896003246307373
11252,5645,0.3589574098587036
972,18072,0.3589540123939514
5826,20367,0.35895395278930664
11910,15621,0.35894501209259033
1539,7093,0.35892415046691895
8367,563,0.3589228391647339
7427,6371,0.3589186668395996
15015,17093,0.35891032218933105
13115,7521,0.35891008377075195
701,12204,0.3589036464691162
9190,18267,0.35888147354125977
18760,7280,0.35887694358825684
1422,1658,0.35887396335601807
13331,12687,0.3588687777519226
7833,6315,0.3588670492172241
1936,1614,0.3588501214981079
7903,17556,0.35884368419647217
17677,4833,0.3588264584541321
11329,17484,0.35882502794265747
11856,19494,0.358822226524353
9049,14867,0.35882049798965454
20608,5159,0.35881686210632324
15889,12954,0.3588142991065979
20626,2796,0.3588100075721741
17512,12184,0.35880279541015625
10547,20435,0.35879945755004883
247,13627,0.3587852716445923
18420,9344,0.3587815761566162
4889,3407,0.3587549924850464
15464,8587,0.35874247550964355
2271,21224,0.35871946811676025
19971,1080,0.3587172031402588
7163,6468,0.35871613025665283
11739,2044,0.35871315002441406
17667,17967,0.3586925268173218
5217,4034,0.35868698358535767
10336,10799,0.3586829900741577
10649,2443,0.35868072509765625
1408,4750,0.3586539626121521
4401,18422,0.35864561796188354
1037,3711,0.358642041683197
18267,20367,0.3586335778236389
2962,20414,0.3586322069168091
2853,17964,0.3586317300796509
9734,10192,0.3586310148239136
19924,3031,0.3586270213127136
17467,2997,0.35862600803375244
4059,18314,0.35862231254577637
7494,16973,0.3586181402206421
8927,12219,0.35861504077911377
20235,10550,0.3586127758026123
593,10673,0.35861098766326904
20153,16495,0.3586080074310303
3996,21224,0.3586052656173706
14519,7939,0.35860347747802734
1053,15669,0.35860198736190796
12074,16352,0.35859960317611694
16595,6569,0.3585977554321289
15181,14372,0.35858726501464844
19724,2564,0.35858088731765747
17985,14283,0.35857832431793213
16538,6600,0.3585773706436157
20367,7206,0.35857725143432617
12458,12162,0.3585771322250366
14781,4656,0.3585672378540039
12855,9008,0.35855913162231445
9004,4757,0.3585381507873535
7069,4034,0.3585376739501953
6418,21207,0.35853421688079834
7437,6996,0.3585308790206909
16114,2955,0.3585205078125
8281,20289,0.35852015018463135
14205,20841,0.35851597785949707
2773,11379,0.3585151433944702
12447,19434,0.3585110902786255
13150,8205,0.3585071563720703
11049,17599,0.3585023880004883
6808,10334,0.3585008382797241
15727,4283,0.35850000381469727
13086,15252,0.35849493741989136
8674,7082,0.3584930896759033
4815,17392,0.35848677158355713
13003,4189,0.3584648370742798
18571,11991,0.35845720767974854
10841,14369,0.3584514260292053
16604,1044,0.35845065116882324
12909,12742,0.35844850540161133
4276,8917,0.3584481477737427
5651,275,0.35844355821609497
13787,19342,0.35843580961227417
13275,16352,0.3584327697753906
15796,18102,0.3584325909614563
21224,8592,0.35843122005462646
4803,14610,0.3584287762641907
17876,15472,0.3584129214286804
7583,12261,0.35840052366256714
15428,6868,0.3583959937095642
15515,12763,0.358392596244812
1840,6481,0.35837942361831665
15251,20882,0.3583693504333496
4482,13055,0.35834842920303345
9610,830,0.3583260774612427
17938,4881,0.3583231568336487
13533,14130,0.35832297801971436
5886,20622,0.35831719636917114
17509,9065,0.35831624269485474
7430,19902,0.35830163955688477
21224,12191,0.3583013415336609
18686,12705,0.35828518867492676
6417,18090,0.3582766652107239
15932,15581,0.3582748770713806
6894,8180,0.3582714796066284
16416,13315,0.3582557439804077
7372,19917,0.3582512140274048
16480,21429,0.35824620723724365
20073,21162,0.3582421541213989
11653,16586,0.35823988914489746
14693,15877,0.3582305908203125
15953,15952,0.35822832584381104
16685,7903,0.3582228422164917
3033,8459,0.3582199811935425
2422,14603,0.3582191467285156
933,14500,0.35819971561431885
18831,2445,0.3581739664077759
1200,14416,0.3581737279891968
14888,11542,0.3581728935241699
6768,1766,0.3581697344779968
6116,18275,0.35816848278045654
5842,19134,0.35816657543182373
4276,10841,0.35816293954849243
16769,15589,0.3581581115722656
9440,6700,0.3581574559211731
8247,1053,0.3581569194793701
7507,6706,0.35815322399139404
7343,7874,0.35813605785369873
4034,6608,0.35813355445861816
10916,8284,0.3581277132034302
13819,5587,0.3581259250640869
17680,19079,0.358123779296875
5901,18954,0.35811007022857666
16860,2989,0.3581075072288513
4781,19568,0.3581058979034424
11331,15862,0.35810476541519165
13627,6334,0.3581002950668335
6446,17062,0.3580979108810425
17003,2047,0.35808199644088745
5651,10762,0.35808050632476807
6894,19658,0.3580780029296875
6351,12075,0.3580772876739502
6426,16137,0.3580772280693054
14370,2041,0.3580763339996338
20605,5801,0.35807228088378906
17455,7148,0.3580693006515503
16264,19596,0.358068585395813
14195,3913,0.35806596279144287
8284,4479,0.3580561876296997
13084,11116,0.3580334186553955
4034,20066,0.35803306102752686
20614,11942,0.3580218553543091
14369,15862,0.3580209016799927
145,20910,0.35800808668136597
11219,7430,0.35799354314804077
8667,11056,0.3579895496368408
21224,10632,0.3579868674278259
15805,17990,0.35798561573028564
13627,12609,0.357982873916626
2916,2735,0.35797393321990967
4034,13719,0.35797107219696045
8740,5237,0.35796838998794556
11128,11396,0.35794591903686523
20490,3690,0.35793209075927734
18483,9962,0.3579246997833252
21438,19230,0.3579232692718506
13070,20372,0.3579055666923523
20289,6782,0.35790354013442993
296,16176,0.35789740085601807
12763,19234,0.35789287090301514
10841,11331,0.3578927516937256
12489,11335,0.3578716516494751
15669,9693,0.35786741971969604
15365,14557,0.3578670024871826
6604,1322,0.35786378383636475
378,527,0.3578595519065857
18088,9487,0.3578583002090454
21224,14851,0.35784912109375
17270,14709,0.3578486442565918
10229,12261,0.35784852504730225
16713,13251,0.3578331470489502
16695,5801,0.35783278942108154
14544,5388,0.3578088879585266
18658,21224,0.35780537128448486
7594,5823,0.35779404640197754
7540,2158,0.3577883243560791
3855,20297,0.3577818274497986
5847,9706,0.35776907205581665
14699,16719,0.3577578067779541
15666,21362,0.35774433612823486
13227,6540,0.3577399253845215
20294,516,0.3577392101287842
12934,8648,0.3577355146408081
15479,4267,0.35772639513015747
18945,13275,0.357715368270874
17627,5741,0.35770320892333984
8658,3978,0.35770106315612793
13627,8669,0.3577007055282593
10145,10193,0.3577002286911011
13986,16513,0.357698917388916
17719,161,0.35768842697143555
7399,1712,0.3576815128326416
14203,3103,0.3576720356941223
17049,20192,0.3576650619506836
8021,6428,0.35766351222991943
1778,8148,0.3576606512069702
15349,19262,0.3576401472091675
7337,7644,0.3576366901397705
16577,17748,0.35763442516326904
19292,1936,0.35761451721191406
7084,21387,0.35759902000427246
17517,18102,0.3575974106788635
6533,16188,0.3575866222381592
5977,3306,0.357574999332428
10598,14510,0.3575746417045593
15353,6334,0.3575742244720459
4245,2689,0.3575713634490967
7215,12582,0.35756587982177734
17985,2836,0.35756349563598633
12145,15150,0.3575606346130371
19494,16096,0.35755860805511475
15608,16951,0.3575516939163208
10255,10924,0.35753846168518066
10315,5422,0.3575378656387329
16916,11856,0.35753142833709717
4276,17500,0.3575190305709839
16595,6626,0.357511043548584
12988,15737,0.3575097322463989
15684,13627,0.35749202966690063
1101,6706,0.3574782609939575
17517,1998,0.3574768304824829
3978,9350,0.35747265815734863
1881,15005,0.3574686646461487
21224,20569,0.357463538646698
10799,12350,0.3574509024620056
9597,15515,0.3574455976486206
18403,18945,0.35743188858032227
21154,14880,0.35742616653442383
14694,509,0.3574255108833313
7652,13590,0.3574020266532898
24,13951,0.35739797353744507
479,14552,0.3573976159095764
10282,10593,0.357387900352478
16867,3114,0.35738372802734375
16423,5977,0.35738205909729004
10340,21224,0.3573765754699707
12495,20543,0.35737359523773193
7337,11214,0.35736924409866333
17539,19436,0.35735785961151123
14279,11645,0.3573577404022217
20124,9553,0.3573570251464844
8245,6894,0.35735654830932617
3010,19437,0.3573434352874756
14504,9456,0.3573402762413025
19877,17826,0.3573351502418518
14860,1479,0.3573274612426758
3690,5681,0.35732513666152954
8927,10195,0.35732078552246094
12751,3391,0.3573203682899475
108,14191,0.357318639755249
8530,7546,0.35731232166290283
9375,14205,0.3573104739189148
13907,15992,0.3573099970817566
13097,19616,0.3573077917098999
4034,13076,0.35730528831481934
3586,17699,0.3572964668273926
5008,17271,0.35728490352630615
15795,18560,0.3572806715965271
4789,9583,0.3572787046432495
8387,5977,0.35727185010910034
17714,631,0.35727012157440186
3087,18403,0.35725289583206177
16828,3978,0.35724955797195435
20810,10949,0.35724711418151855
5730,9440,0.3572258949279785
19062,11210,0.3572224974632263
11335,1146,0.3572129011154175
11134,8098,0.35721153020858765
16542,2422,0.35719776153564453
12279,15803,0.3571910858154297
14337,614,0.3571864366531372
2041,15975,0.35717880725860596
10336,6418,0.35717564821243286
9008,6894,0.3571707010269165
13123,11309,0.3571680784225464
16426,21224,0.35716527700424194
8809,12582,0.35716021060943604
1031,721,0.35715460777282715
15458,5788,0.35714995861053467
769,1150,0.3571361303329468
6556,8823,0.35713016986846924
2302,19665,0.35710591077804565
10799,13660,0.3571018576622009
20791,13880,0.3570988178253174
10038,631,0.35709840059280396
9305,5306,0.3570937514305115
11036,3696,0.3570910692214966
18549,19092,0.357089638710022
10229,20153,0.3570852279663086
20297,17983,0.3570798635482788
10922,18095,0.3570789098739624
